Date,전체주중주말,주운행선,공급차량수,공급좌석합계수,승차인원수,1인당단가,1인당거리,1좌석당단가,좌석회전율,1키로당단가,승차율,관광,일반,대수송,임시,확정,시발역,종착역,시발종착역,열차운행횟수,1열차당승차인원,인구동태_출생아수(명),인구동태_사망자수(명),인구동태_자연증가건수(명),인구동태_조출생률(천명당),인구동태_조사망률(천명당),인구동태_자연증가율(천명당),인구동태_합계출산율(명),인구동태_출생성비(명),인구동태_영아사망률(출생아 천명당),인구동태_혼인건수(건),인구동태_조혼인율(천명당),인구동태_이혼건수(건),인구동태_조이혼율(천명당),인구동태_기대수명(출생시 기대여명),인구동태_기대수명(출생시 기대여명) - 남,인구동태_기대수명(출생시 기대여명) - 여,출국교통_계,출국교통_공항,출국교통_공항.1,출국교통_공항.2,출국교통_공항.3,출국교통_공항.4,출국교통_항구,출국교통_항구.1,출국교통_항구.2,출국교통_항구.3,입국목적_외래객입국사유_전체,입국목적_외래객입국사유_관광,입국목적_외래객입국사유_상용,입국목적_외래객입국사유_공융,입국목적_외래객입국사유_유학연수,입국목적_외래객입국사유_기타,CPI_총지수_원자료,CPI_총지수_전기대비증감,CPI_총지수_전년동기대비증감,CPI_총지수_이동평균(3기간),CPI_운송장비_원자료,CPI_운송장비_전기대비증감,CPI_운송장비_전년동기대비증감,CPI_운송장비_이동평균(3기간),CPI_개인운송장비 운영_원자료,CPI_개인운송장비 운영_전기대비증감,CPI_개인운송장비 운영_전년동기대비증감,CPI_개인운송장비 운영_이동평균(3기간),CPI_철도 여객수송_원자료,CPI_철도 여객수송_전기대비증감,CPI_철도 여객수송_전년동기대비증감,CPI_철도 여객수송_이동평균(3기간),CPI_도로 여객수송_원자료,CPI_도로 여객수송_전기대비증감,CPI_도로 여객수송_전년동기대비증감,CPI_도로 여객수송_이동평균(3기간),CPI_항공 및 수상여객운송_원자료,CPI_항공 및 수상여객운송_전기대비증감,CPI_항공 및 수상여객운송_전년동기대비증감,CPI_항공 및 수상여객운송_이동평균(3기간),CPI_기타 여객운송_원자료,CPI_기타 여객운송_전기대비증감,CPI_기타 여객운송_전년동기대비증감,CPI_기타 여객운송_이동평균(3기간),CCS_소비자심리지수_원자료,CCS_소비자심리지수_전기대비증감,CCS_소비자심리지수_전년동기대비증감,CCS_소비자심리지수_이동평균(3기간),경제활동_경제활동인구_원자료,경제활동_경제활동인구_전기대비증감,경제활동_경제활동인구_전년동기대비증감,경제활동_경제활동인구_이동평균(3기간),경제활동_실업률_원자료,경제활동_실업률_전기대비증감,경제활동_실업률_전년동기대비증감,경제활동_실업률_이동평균(3기간),경제활동_15세이상인구_원자료,경제활동_15세이상인구_전기대비증감,경제활동_15세이상인구_전년동기대비증감,경제활동_15세이상인구_이동평균(3기간),경제활동_비경제활동인구_원자료,경제활동_비경제활동인구_전기대비증감,경제활동_비경제활동인구_전년동기대비증감,경제활동_비경제활동인구_이동평균(3기간),경제활동_경제활동참가율_원자료,경제활동_경제활동참가율_전기대비증감,경제활동_경제활동참가율_전년동기대비증감,경제활동_경제활동참가율_이동평균(3기간),경제활동_고용률_원자료,경제활동_고용률_전기대비증감,경제활동_고용률_전년동기대비증감,경제활동_고용률_이동평균(3기간),sentiment_score,log_total_count
2019-01-01,주말,경부선,25728,1359536,1319758,403632.08134141954,30393.858341981228,392063.0793400569,11.65186319579034,159.3730387026148,7.205804625232129,0,239,0,30,209,60,60,96,1500,10565.444422279092,302676.0,295110.0,7566.0,5.9,5.7,0.1,0.918,105.5,2.7,239159.0,4.7,110831.0,2.2,83.3,80.3,86.3,2912331.0,2117226.0,403835.0,99654.0,15186.0,195846.0,60278.0,5451.0,25.0,14830.0,1104803.0,884293.0,13675.0,4439.0,15995.0,186401.0,98.884,-0.104,0.778,99.1,99.434,0.01,-1.011,99.4,100.444,-5.281,-8.231,102.0,100.0,0.0,0.0,100.0,92.581,0.212,0.469,92.9,99.837,-1.417,1.727,99.9,97.75,0.631,2.243,97.7,98.5,0.7,-13.1,99.0,27455.0,-127.0,223.0,27562.0,4.5,1.1,0.8,4.2,44319.0,3.0,246.0,44339.0,16864.0,131.0,24.0,16777.0,61.9,-0.3,0.1,62.1,59.2,-0.9,-0.3,59.6,0.0921052631578947,4.330733340286331
2019-02-01,주말,경부선,25668,1356386,1303534,415436.92355429824,31145.477640561912,399123.5585863057,11.533899699833436,160.08625331987554,7.307250994829383,0,212,32,30,150,60,60,96,1490,10501.669852182014,302676.0,295110.0,7566.0,5.9,5.7,0.1,0.918,105.5,2.7,239159.0,4.7,110831.0,2.2,83.3,80.3,86.3,2617946.0,1889599.0,366124.0,95195.0,16362.0,171737.0,64564.0,3521.0,29.0,10815.0,1201802.0,907928.0,13061.0,3789.0,64760.0,212264.0,99.311,0.427,0.456,99.1,99.264,-0.17,-0.831,99.3,99.824,-0.62,-9.46,100.4,100.0,0.0,0.0,100.0,93.731,1.15,1.619,93.9,98.495,-1.342,-1.324,97.6,98.336,0.586,1.556,98.1,100.6,2.1,-9.2,100.0,27649.0,194.0,301.0,27702.0,4.7,0.2,0.1,4.5,44382.0,63.0,289.0,44370.0,16734.0,-130.0,-10.0,16669.0,62.3,0.4,0.3,62.4,59.4,0.2,0.2,59.7,-0.0952380952380952,3.044522437723423
2019-03-01,주말,경부선,32040,1693270,1748962,490845.42862360814,37046.18811340167,507581.7417160059,15.497669455254057,198.82081326580143,9.358321283794666,0,278,0,30,248,75,75,120,1860,14111.68428772884,302676.0,295110.0,7566.0,5.9,5.7,0.1,0.918,105.5,2.7,239159.0,4.7,110831.0,2.2,83.3,80.3,86.3,2334153.0,1684173.0,331861.0,86736.0,11235.0,143546.0,56859.0,5427.0,20.0,14296.0,1535641.0,1251744.0,16103.0,5139.0,45801.0,216854.0,99.121,-0.19,0.37,99.3,99.064,-0.2,-1.862,99.3,100.958,1.134,-8.0,101.5,100.0,0.0,0.0,100.0,95.455,1.724,3.343,95.0,94.375,-4.12,-1.202,96.7,98.345,0.009,2.105,98.3,100.8,0.2,-8.9,101.4,28002.0,353.0,191.0,27978.0,4.3,-0.4,-0.2,4.5,44409.0,27.0,309.0,44412.0,16408.0,-326.0,119.0,16434.0,63.1,0.8,0.0,63.0,60.4,1.0,0.2,60.2,0.0821917808219178,4.290459441148391
2019-04-01,주말,경부선,25632,1354861,1537327,392676.78137527086,29692.101335443676,445529.9198307162,13.615189773754343,158.69746102155747,8.228255086,0,223,0,24,199,60,60,96,1488,12398.526176626125,302676.0,295110.0,7566.0,5.9,5.7,0.1,0.918,105.5,2.7,239159.0,4.7,110831.0,2.2,83.3,80.3,86.3,2246417.0,1624215.0,308571.0,85989.0,12090.0,130855.0,58479.0,10097.0,66.0,16055.0,1635066.0,1382540.0,14794.0,6914.0,13523.0,217295.0,99.481,0.36,0.55,99.4,99.464,0.4,-1.532,99.3,103.635,2.677,-4.683,104.3,100.0,0.0,0.0,100.0,95.791,0.336,3.679,96.0,97.322,2.947,1.849,96.6,98.309,-0.036,1.904,98.3,102.8,2.0,-5.9,100.8,28284.0,282.0,255.0,28251.0,4.4,0.1,0.3,4.2,44444.0,35.0,322.0,44438.0,16160.0,-248.0,67.0,16187.0,63.6,0.5,0.1,63.6,60.8,0.4,-0.1,60.9,0.0,4.04305126783455
2019-05-01,주말,경부선,27752,1466774,1671525,426757.4199458849,32206.40278795296,486521.0397353452,14.813799232819672,172.27675251774286,8.970464583384476,0,241,0,26,215,65,65,104,1610,13497.79088707579,302676.0,295110.0,7566.0,5.9,5.7,0.1,0.918,105.5,2.7,239159.0,4.7,110831.0,2.2,83.3,80.3,86.3,2401204.0,1742421.0,317227.0,94036.0,12882.0,148680.0,58426.0,7818.0,207.0,19507.0,1485684.0,1233562.0,15020.0,6457.0,20702.0,209943.0,99.652,0.171,0.673,99.5,99.294,-0.17,-2.062,99.3,108.297,4.662,-1.47,107.0,100.0,0.0,0.0,100.0,96.87,1.079,4.758,96.5,98.129,0.807,-1.333,98.3,98.272,-0.037,2.041,98.3,98.9,-3.9,-10.7,100.1,28468.0,184.0,284.0,28432.0,4.0,-0.4,0.0,4.1,44460.0,16.0,319.0,44466.0,15992.0,-168.0,36.0,16034.0,64.0,0.4,0.1,63.9,61.5,0.7,0.2,61.3,-0.1818181818181818,4.007333185232471
2019-06-01,주말,경부선,29942,1582215,1626322,476775.5854016965,35612.07753171777,490017.0674857726,14.390539967835217,187.4591014711316,8.941299857,0,262,0,28,234,70,70,112,1739,13094.724303350897,302676.0,295110.0,7566.0,5.9,5.7,0.1,0.918,105.5,2.7,239159.0,4.7,110831.0,2.2,83.3,80.3,86.3,2495798.0,1832392.0,333483.0,86706.0,12848.0,160765.0,50123.0,5663.0,221.0,13597.0,1476218.0,1237840.0,15006.0,7327.0,23818.0,192227.0,99.491,-0.161,0.712,99.4,98.994,-0.3,-1.852,99.2,108.927,0.63,-2.803,108.0,100.0,0.0,0.0,100.0,96.914,0.044,4.802,96.9,99.387,1.258,1.164,100.5,98.245,-0.027,2.161,98.2,98.6,-0.3,-8.3,98.1,28545.0,77.0,384.0,28498.0,4.0,0.0,0.3,4.0,44495.0,35.0,334.0,44495.0,15951.0,-41.0,-49.0,15998.0,64.2,0.2,0.4,64.1,61.6,0.1,0.2,61.5,0.1666666666666666,4.189654742026425
2019-07-01,주말,경부선,25644,1355060,1331863,423551.4537066038,31103.59864597149,415714.8858771232,11.802137633209432,163.4469076408021,7.458725615908616,0,222,0,24,198,60,60,96,1488,10753.246426263084,302676.0,295110.0,7566.0,5.9,5.7,0.1,0.918,105.5,2.7,239159.0,4.7,110831.0,2.2,83.3,80.3,86.3,2642585.0,1968903.0,348276.0,85434.0,12403.0,171440.0,37189.0,6155.0,99.0,12686.0,1448067.0,1218767.0,14158.0,6463.0,19169.0,189510.0,99.187,-0.304,0.597,99.4,99.274,0.28,-0.09,99.0,106.816,-2.111,-5.061,107.5,100.0,0.0,0.0,100.0,96.967,0.053,4.855,97.0,104.032,4.645,-2.816,103.9,98.144,-0.101,2.133,98.2,96.9,-1.7,-5.2,96.3,28480.0,-65.0,357.0,28414.0,3.9,-0.1,0.2,3.6,44530.0,35.0,343.0,44524.0,16050.0,99.0,-14.0,16110.0,64.0,-0.2,0.4,63.8,61.5,-0.1,0.2,61.5,0.1216216216216216,4.30406509320417
2019-08-01,주말,경부선,29920,1581549,1562505,492046.0552271746,36736.39473544076,485952.6432,13.838366372662792,187.55572862004985,8.862812139035782,0,260,0,28,232,70,70,112,1736,12611.353965735774,302676.0,295110.0,7566.0,5.9,5.7,0.1,0.918,105.5,2.7,239159.0,4.7,110831.0,2.2,83.3,80.3,86.3,2427634.0,1830390.0,317645.0,76823.0,10510.0,152148.0,19089.0,6908.0,320.0,13801.0,1586299.0,1251764.0,14575.0,6388.0,71128.0,242444.0,99.425,0.238,-0.037,99.5,98.794,-0.48,-0.43,98.8,106.806,-0.01,-5.69,107.3,100.0,0.0,0.0,100.0,96.985,0.018,4.873,97.1,108.359,4.327,0.76,104.3,98.3,0.156,2.262,98.2,93.3,-3.6,-6.8,96.1,28216.0,-264.0,177.0,28328.0,3.0,-0.9,-1.0,3.3,44546.0,16.0,335.0,44550.0,16330.0,280.0,158.0,16222.0,63.3,-0.7,-0.1,63.6,61.4,-0.1,0.5,61.5,0.0348837209302325,4.454347296253507
2019-09-01,주말,경부선,27808,1469740,1444086,458759.4537134162,33534.080247309525,449944.2864828563,12.774728576043264,177.87482336399154,8.029990953493623,0,226,34,26,166,65,65,104,1616,11621.595804688875,302676.0,295110.0,7566.0,5.9,5.7,0.1,0.918,105.5,2.7,239159.0,4.7,110831.0,2.2,83.3,80.3,86.3,2049830.0,1586266.0,257611.0,71236.0,8834.0,98857.0,10481.0,5301.0,59.0,11185.0,1459664.0,1178421.0,16668.0,6903.0,39247.0,218425.0,99.794,0.369,-0.427,99.8,98.443,-0.351,-0.921,98.6,108.36,1.554,-4.787,108.1,100.0,0.0,0.0,100.0,97.232,0.247,5.12,97.9,100.485,-7.874,-1.004,102.5,98.162,-0.138,1.922,98.2,98.0,4.7,-3.0,97.0,28288.0,72.0,209.0,28292.0,3.1,0.1,-0.5,3.0,44573.0,27.0,336.0,44573.0,16285.0,-45.0,127.0,16281.0,63.5,0.2,0.0,63.5,61.5,0.1,0.3,61.5,-0.4854368932038835,4.634728988229636
2019-10-01,주말,경부선,25648,1355628,1466501,417076.3907560741,30608.773884273385,451066.1177763908,12.979678348988244,163.54370398136737,8.088175983,0,222,0,24,198,60,60,96,1488,11826.215807123132,302676.0,295110.0,7566.0,5.9,5.7,0.1,0.918,105.5,2.7,239159.0,4.7,110831.0,2.2,83.3,80.3,86.3,2153847.0,1647874.0,276197.0,75357.0,11866.0,108574.0,11691.0,7789.0,44.0,14455.0,1656195.0,1403576.0,16070.0,6944.0,17414.0,212191.0,100.041,0.247,0.0,99.8,98.503,0.06,-1.292,98.1,109.084,0.724,-6.909,108.8,100.0,0.0,0.0,100.0,99.461,2.229,7.349,98.7,98.739,-1.746,-2.487,98.8,98.226,0.064,1.73,98.3,99.7,1.7,-0.5,99.9,28373.0,85.0,310.0,28347.0,3.0,-0.1,-0.5,3.1,44601.0,28.0,339.0,44600.0,16228.0,-57.0,29.0,16253.0,63.6,0.1,0.2,63.6,61.7,0.2,0.5,61.6,-0.6677852348993288,5.697093486505405
2019-11-01,주말,경부선,27862,1473285,1761004,483108.7413627122,35319.337631921364,580053.7013795433,16.81862821372184,191.52026623960708,10.357604786540245,0,241,0,18,223,70,70,112,1609,15439.18475480026,302676.0,295110.0,7566.0,5.9,5.7,0.1,0.918,105.5,2.7,239159.0,4.7,110831.0,2.2,83.3,80.3,86.3,2090192.0,1595171.0,275215.0,74786.0,9181.0,102799.0,14319.0,4826.0,80.0,13815.0,1456429.0,1234503.0,16028.0,7115.0,21568.0,177215.0,99.481,-0.56,0.151,99.7,97.382,-1.121,-1.772,98.0,108.822,-0.262,-3.853,109.1,100.0,0.0,0.0,100.0,99.461,0.0,7.092,99.5,97.266,-1.473,-1.652,97.8,98.565,0.339,1.858,98.5,102.0,2.3,5.4,101.1,28380.0,7.0,288.0,28283.0,3.1,0.1,-0.1,3.2,44625.0,24.0,341.0,44629.0,16245.0,17.0,53.0,16346.0,63.6,0.0,0.2,63.4,61.7,0.0,0.3,61.4,-0.6427406199021207,6.418364935936212
2019-12-01,주말,경부선,27660,1461934,1620258,450039.9782,33269.115335868206,498008.6862138964,14.404435132305816,175.90884030283055,8.989711747546478,0,238,0,24,214,65,65,104,1606,13115.796212558049,302676.0,295110.0,7566.0,5.9,5.7,0.1,0.918,105.5,2.7,239159.0,4.7,110831.0,2.2,83.3,80.3,86.3,2342310.0,1788478.0,317759.0,79798.0,10493.0,109424.0,17234.0,4356.0,46.0,14722.0,1456888.0,1247337.0,13287.0,6332.0,22536.0,167396.0,99.719,0.238,0.731,99.8,98.183,0.801,-1.241,98.6,109.305,0.483,3.58,109.4,100.0,0.0,0.0,100.0,99.461,0.0,7.092,99.6,97.454,0.188,-3.8,98.6,98.62,0.055,1.501,98.7,101.6,-0.4,3.8,103.0,28095.0,-285.0,513.0,28142.0,3.4,0.3,0.0,3.5,44661.0,36.0,345.0,44650.0,16566.0,321.0,-167.0,16508.0,62.9,-0.7,0.7,63.0,60.8,-0.9,0.7,60.8,0.2741935483870967,4.127134385045092
2020-01-01,주말,경부선,27832,1471118,1448925,456633.99060603307,33593.55844746465,449404.59275177785,12.802463245126471,176.73769523991052,8.072650733552615,0,201,35,0,166,65,65,104,1616,11657.029339058028,272337.0,304948.0,-32611.0,5.3,5.9,-0.6,0.837,104.8,2.5,213502.0,4.2,106500.0,2.1,83.5,80.5,86.5,2513030.0,1925217.0,333111.0,81131.0,11459.0,129178.0,18930.0,3350.0,74.0,10580.0,1272708.0,1030497.0,13149.0,5648.0,20593.0,202821.0,100.09,0.371,1.206,100.0,100.2,2.017,0.766,100.0,110.15,0.845,9.706,109.6,100.0,0.0,0.0,100.0,99.88,0.419,7.299,99.7,100.99,3.536,1.153,99.0,98.93,0.31,1.18,99.2,105.4,3.8,6.9,101.6,27952.0,-143.0,497.0,28013.0,4.1,0.7,-0.4,3.9,44665.0,4.0,346.0,44675.0,16713.0,147.0,-151.0,16662.0,62.6,-0.3,0.7,62.7,60.0,-0.8,0.8,60.3,0.2222222222222222,3.80666248977032
2020-02-01,주말,경부선,27788,1468824,791268,457624.9942632156,32895.188389015006,246794.6948630066,7.0096780127474085,180.9166470621314,4.344347526733712,0,217,0,0,217,65,65,104,1612,6387.466491232488,272337.0,304948.0,-32611.0,5.3,5.9,-0.6,0.837,104.8,2.5,213502.0,4.2,106500.0,2.1,83.5,80.5,86.5,1046779.0,844188.0,112105.0,36751.0,2752.0,31214.0,11533.0,1366.0,70.0,6800.0,685212.0,503976.0,6957.0,3499.0,42065.0,128715.0,100.16,0.07,0.849,100.1,101.5,1.3,2.236,100.1,109.31,-0.84,9.486,108.1,100.0,0.0,0.0,100.0,99.88,0.0,6.149,99.9,98.69,-2.3,0.195,98.3,99.99,1.06,1.654,99.5,97.9,-7.5,-2.7,94.2,27991.0,39.0,342.0,27911.0,4.1,0.0,-0.6,4.1,44698.0,33.0,316.0,44692.0,16708.0,-5.0,-26.0,16781.0,62.6,0.0,0.3,62.5,60.0,0.0,0.6,59.8,-0.25,4.0943445622221
2020-03-01,주말,경부선,27112,1433720,345898,441984.6810193591,31431.961473938485,105767.69825704546,3.143820757899844,182.8336445914036,1.8392461878317472,0,211,0,0,211,65,65,104,1564,2881.580042893237,272337.0,304948.0,-32611.0,5.3,5.9,-0.6,0.837,104.8,2.5,213502.0,4.2,106500.0,2.1,83.5,80.5,86.5,143366.0,115338.0,7700.0,6785.0,154.0,23.0,4225.0,1148.0,28.0,7965.0,83497.0,31497.0,1177.0,824.0,14209.0,35790.0,99.94,-0.22,0.819,99.9,98.59,-2.91,-0.474,99.6,104.85,-4.46,3.892,103.9,100.0,0.0,0.0,100.0,99.88,0.0,4.425,99.9,95.22,-3.47,0.845,96.4,99.5,-0.49,1.155,99.6,79.3,-18.6,-21.5,82.9,27789.0,-202.0,-213.0,27838.0,4.2,0.1,-0.1,4.2,44712.0,14.0,303.0,44712.0,16923.0,215.0,515.0,16874.0,62.2,-0.4,-0.9,62.3,59.5,-0.5,-0.9,59.6,-0.3478260869565217,4.23410650459726
2020-04-01,주말,경부선,23376,1235760,472798,407061.2621108069,29028.76348784917,153517.9978720935,4.5479250090655405,168.30117752691064,2.6808672029812097,0,193,0,0,193,60,60,96,1352,4157.907407407408,272337.0,304948.0,-32611.0,5.3,5.9,-0.6,0.837,104.8,2.5,213502.0,4.2,106500.0,2.1,83.5,80.5,86.5,31425.0,19122.0,37.0,8.0,3.0,2.0,3510.0,1066.0,65.0,7612.0,29415.0,5135.0,283.0,296.0,7150.0,16551.0,99.5,-0.44,0.019,99.6,98.58,-0.01,-0.884,98.7,97.65,-7.2,-5.985,98.5,100.0,0.0,0.0,100.0,99.88,0.0,4.089,99.9,95.33,0.11,-1.992,95.3,99.36,-0.14,1.051,99.4,71.5,-7.8,-31.3,76.4,27734.0,-55.0,-550.0,27911.0,4.2,0.0,-0.2,4.3,44725.0,13.0,281.0,44731.0,16991.0,68.0,831.0,16821.0,62.0,-0.2,-1.6,62.4,59.4,-0.1,-1.4,59.7,-0.3611111111111111,3.58351893845611
